날짜,실제발전량(MWh),예측발전량(MWh),오차(MWh)
2025-07-24 16:00:00,48.18,9.57,-38.6096875
2025-07-24 17:00:00,36.6,4.55,-32.04921875
2025-07-24 18:00:00,17.7,1.013,-16.6873046875
2025-07-24 19:00:00,0.48,0.3286,-0.15138671874999998
2025-07-24 20:00:00,0.0,3.16,3.16015625
2025-07-24 21:00:00,0.0,10.02,10.0234375
2025-07-24 22:00:00,0.0,22.22,22.21875
2025-07-24 23:00:00,0.0,40.5,40.5
2025-07-25 00:00:00,0.0,3800.0,3800.0
2025-07-25 01:00:00,0.0,88.94,88.9375
2025-07-25 02:00:00,0.0,34.03,34.03125
2025-07-25 03:00:00,0.0,116.3,116.3125
2025-07-25 04:00:00,0.0,14.52,14.5234375
2025-07-25 05:00:00,0.24,42.94,42.6975
2025-07-25 06:00:00,1.92,35.16,33.23625
2025-07-25 07:00:00,3.24,41.2,37.9475
2025-07-25 08:00:00,10.86,42.7,31.8275
2025-07-25 09:00:00,25.62,42.62,17.005
2025-07-25 10:00:00,36.42,41.78,5.361249999999998
2025-07-25 11:00:00,36.6,38.62,2.0249999999999986
2025-07-25 12:00:00,35.64,34.03,-1.6087500000000006
2025-07-25 13:00:00,37.56,28.39,-9.169375000000002
2025-07-25 14:00:00,26.94,22.38,-4.565000000000001
2025-07-25 15:00:00,38.46,15.96,-22.4990625
2025-07-25 16:00:00,47.58,9.66,-37.92375
2025-07-25 17:00:00,30.72,4.8,-25.91921875
2025-07-25 18:00:00,16.92,2.064,-14.855546875000002
2025-07-25 19:00:00,0.48,1.188,0.7084765625
2025-07-25 20:00:00,0.0,3.586,3.5859375
2025-07-25 21:00:00,0.0,10.914,10.9140625
2025-07-25 22:00:00,0.0,22.25,22.25
2025-07-25 23:00:00,0.0,39.8,39.8125
2025-07-26 00:00:00,0.0,3728.0,3728.0
2025-07-26 01:00:00,0.0,102.3,102.3125
2025-07-26 02:00:00,0.0,-0.9824,-0.982421875
2025-07-26 03:00:00,0.0,122.9,122.875
2025-07-26 04:00:00,0.0,13.836,13.8359375
2025-07-26 05:00:00,0.24,40.0,39.76
2025-07-26 06:00:00,2.22,33.4,31.18625
2025-07-26 07:00:00,3.36,38.7,35.3275
2025-07-26 08:00:00,11.88,42.2,30.307499999999997
2025-07-26 09:00:00,24.0,41.8,17.8125
2025-07-26 10:00:00,40.44,41.47,1.0287500000000023
2025-07-26 11:00:00,46.44,38.2,-8.252499999999998
2025-07-26 12:00:00,27.48,34.03,6.55125
2025-07-26 13:00:00,17.16,28.77,11.605625
2025-07-26 14:00:00,22.68,22.19,-0.4924999999999997
2025-07-26 15:00:00,33.78,15.484,-18.295625
2025-07-26 16:00:00,27.96,9.7,-18.256875
2025-07-26 17:00:00,21.54,3.994,-17.545859375
2025-07-26 18:00:00,16.56,1.158,-15.401796874999999
2025-07-26 19:00:00,0.42,0.6904,0.2704296875
2025-07-26 20:00:00,0.0,3.293,3.29296875
2025-07-26 21:00:00,0.0,9.84,9.84375
2025-07-26 22:00:00,0.0,22.19,22.1875
2025-07-26 23:00:00,0.0,40.75,40.75
2025-07-27 00:00:00,0.0,3786.0,3786.0
2025-07-27 01:00:00,0.0,87.1,87.125
2025-07-27 02:00:00,0.0,30.81,30.8125
2025-07-27 03:00:00,0.0,119.6,119.625
2025-07-27 04:00:00,0.0,13.984,13.984375
2025-07-27 05:00:00,0.24,43.03,42.79125
2025-07-27 06:00:00,2.34,34.53,32.19125
2025-07-27 07:00:00,3.12,40.78,37.66125
2025-07-27 08:00:00,13.44,43.0,29.560000000000002
2025-07-27 09:00:00,29.52,42.56,13.0425
2025-07-27 10:00:00,42.96,41.3,-1.6475000000000009
2025-07-27 11:00:00,45.42,38.6,-6.826250000000002
2025-07-27 12:00:00,23.88,34.06,10.182500000000001
2025-07-27 13:00:00,16.86,28.42,11.561875
2025-07-27 14:00:00,25.32,22.1,-3.2262500000000003
2025-07-27 15:00:00,37.38,16.03,-21.348750000000003
2025-07-27 16:00:00,47.82,9.79,-38.0309375
2025-07-27 17:00:00,37.02,5.17,-31.848125000000003
2025-07-27 18:00:00,17.28,2.074,-15.205781250000001
2025-07-27 19:00:00,0.42,0.8633,0.44328125
2025-07-27 20:00:00,0.0,4.344,4.34375
2025-07-27 21:00:00,0.0,11.02,11.0234375
2025-07-27 22:00:00,0.0,22.17,22.171875
2025-07-27 23:00:00,0.0,40.62,40.625
2025-07-28 00:00:00,0.0,3712.0,3712.0
2025-07-28 01:00:00,0.0,104.1,104.125
2025-07-28 02:00:00,0.0,-0.2954,-0.29541015625
2025-07-28 03:00:00,0.0,120.1,120.125
2025-07-28 04:00:00,0.0,13.984,13.984375
2025-07-28 05:00:00,0.18,40.0,39.82
2025-07-28 06:00:00,1.86,33.25,31.39
2025-07-28 07:00:00,2.82,38.9,36.08625
2025-07-28 08:00:00,10.26,42.0,31.740000000000002
2025-07-28 09:00:00,24.6,42.16,17.55625
2025-07-28 10:00:00,37.44,41.16,3.7162500000000023
2025-07-28 11:00:00,46.92,38.66,-8.263750000000002
2025-07-28 12:00:00,46.98,34.38,-12.604999999999997
2025-07-28 13:00:00,36.72,29.22,-7.501249999999999
2025-07-28 14:00:00,38.28,22.39,-15.889375000000001
2025-07-28 15:00:00,44.46,15.31,-29.1475
2025-07-28 16:00:00,46.5,9.92,-36.578125
2025-07-28 17:00:00,34.74,4.406,-30.333750000000002
2025-07-28 18:00:00,15.66,1.212,-14.4480859375
2025-07-28 19:00:00,0.3,0.7935,0.49345703125
2025-07-28 20:00:00,0.0,3.004,3.00390625
2025-07-28 21:00:00,0.0,9.75,9.75
2025-07-28 22:00:00,0.0,22.03,22.03125
2025-07-28 23:00:00,0.0,40.44,40.4375
2025-07-29 00:00:00,0.0,3794.0,3794.0
2025-07-29 01:00:00,0.0,85.25,85.25
2025-07-29 02:00:00,0.0,33.97,33.96875
2025-07-29 03:00:00,0.0,121.2,121.1875
2025-07-29 04:00:00,0.0,13.48,13.4765625
2025-07-29 05:00:00,0.18,43.3,43.1325
2025-07-29 06:00:00,1.86,34.75,32.89
2025-07-29 07:00:00,2.76,41.03,38.27125
2025-07-29 08:00:00,10.38,42.78,32.40125
2025-07-29 09:00:00,24.72,42.62,17.905
2025-07-29 10:00:00,36.9,41.47,4.568750000000001
2025-07-29 11:00:00,47.94,38.84,-9.096249999999998
2025-07-29 12:00:00,43.74,33.88,-9.865000000000002
2025-07-29 13:00:00,38.94,28.66,-10.283749999999998
2025-07-29 14:00:00,31.8,22.6,-9.20625
2025-07-29 15:00:00,39.36,15.66,-23.70375
2025-07-29 16:00:00,47.88,9.9,-37.9815625
2025-07-29 17:00:00,33.66,5.008,-28.652187499999997
2025-07-29 18:00:00,15.96,1.876,-14.0840234375
2025-07-29 19:00:00,0.42,1.467,1.046796875
2025-07-29 20:00:00,0.0,3.91,3.91015625
2025-07-29 21:00:00,0.0,11.04,11.0390625
2025-07-29 22:00:00,0.0,22.94,22.9375
2025-07-29 23:00:00,0.0,39.53,39.53125
2025-07-30 00:00:00,0.0,3718.0,3718.0
2025-07-30 01:00:00,0.0,100.3,100.3125
2025-07-30 02:00:00,0.0,-5.008,-5.0078125
2025-07-30 03:00:00,0.0,123.44,123.4375
2025-07-30 04:00:00,0.0,13.836,13.8359375
2025-07-30 05:00:00,0.12,39.66,39.53625
2025-07-30 06:00:00,1.98,32.47,30.48875
2025-07-30 07:00:00,3.06,38.47,35.40875
2025-07-30 08:00:00,10.56,41.66,31.096249999999998
2025-07-30 09:00:00,25.02,41.53,16.51125
2025-07-30 10:00:00,38.22,41.28,3.061250000000001
2025-07-30 11:00:00,40.74,38.22,-2.521250000000002
2025-07-30 12:00:00,29.7,33.8,4.112500000000001
2025-07-30 13:00:00,46.08,28.86,-17.220625
2025-07-30 14:00:00,37.32,22.69,-14.6325
2025-07-30 15:00:00,42.9,15.83,-27.071875
2025-07-30 16:00:00,41.64,9.7,-31.936875
2025-07-30 17:00:00,25.44,4.27,-21.17046875
2025-07-30 18:00:00,13.2,0.8267,-12.37333984375
2025-07-30 19:00:00,0.42,0.853,0.43302734375
2025-07-30 20:00:00,0.0,2.855,2.85546875
2025-07-30 21:00:00,0.0,9.97,9.96875
2025-07-30 22:00:00,0.0,22.5,22.5
2025-07-30 23:00:00,0.0,40.25,40.25
2025-07-31 00:00:00,0.0,3790.0,3790.0
2025-07-31 01:00:00,0.0,90.3,90.3125
2025-07-31 02:00:00,0.0,32.62,32.625
2025-07-31 03:00:00,0.0,117.7,117.6875
2025-07-31 04:00:00,0.0,14.3,14.296875
2025-07-31 05:00:00,0.24,43.0,42.76
2025-07-31 06:00:00,3.24,35.34,32.10375
2025-07-31 07:00:00,4.56,40.6,36.03375
2025-07-31 08:00:00,11.58,43.3,31.7325
2025-07-31 09:00:00,22.08,42.75,20.67
2025-07-31 10:00:00,37.98,41.8,3.832500000000003
2025-07-31 11:00:00,40.86,38.03,-2.8287499999999994
2025-07-31 12:00:00,44.22,34.0,-10.219999999999999
2025-07-31 13:00:00,55.74,28.69,-27.052500000000002
2025-07-31 14:00:00,51.12,22.52,-28.604374999999997
2025-07-31 15:00:00,43.68,15.49,-28.1878125
2025-07-31 16:00:00,47.34,9.984,-37.355625
2025-07-31 17:00:00,35.76,5.094,-30.666249999999998
2025-07-31 18:00:00,14.16,1.826,-12.333828125
2025-07-31 19:00:00,0.36,0.9263,0.56626953125
2025-07-31 20:00:00,0.0,4.277,4.27734375
2025-07-31 21:00:00,0.0,10.5,10.5
2025-07-31 22:00:00,0.0,22.75,22.75
2025-07-31 23:00:00,0.0,40.38,40.375
2025-08-01 00:00:00,0.0,3702.0,3702.0
2025-08-01 01:00:00,0.0,104.06,104.0625
2025-08-01 02:00:00,0.0,-0.5146,-0.5146484375
2025-08-01 03:00:00,0.0,119.06,119.0625
2025-08-01 04:00:00,0.0,14.01,14.0078125
2025-08-01 05:00:00,0.12,39.6,39.47375
2025-08-01 06:00:00,2.1,33.62,31.525
2025-08-01 07:00:00,3.78,38.66,34.87625
2025-08-01 08:00:00,10.68,41.94,31.2575
2025-08-01 09:00:00,24.18,41.84,17.66375
2025-08-01 10:00:00,36.6,41.4,4.806249999999999
2025-08-01 11:00:00,45.78,38.72,-7.061250000000001
2025-08-01 12:00:00,50.58,34.2,-16.3925
2025-08-01 13:00:00,52.5,29.05,-23.453125
2025-08-01 14:00:00,54.06,22.28,-31.778750000000002
2025-08-01 15:00:00,49.08,15.484,-33.595625
2025-08-01 16:00:00,45.24,9.945,-35.2946875
2025-08-01 17:00:00,33.36,4.28,-29.07875
2025-08-01 18:00:00,12.42,1.269,-11.1514453125
2025-08-01 19:00:00,0.54,0.631,0.09085937499999996
2025-08-01 20:00:00,0.0,2.586,2.5859375
2025-08-01 21:00:00,0.0,10.21,10.2109375
2025-08-01 22:00:00,0.0,22.5,22.5
2025-08-01 23:00:00,0.0,39.72,39.71875
2025-08-02 00:00:00,0.0,3814.0,3814.0
2025-08-02 01:00:00,0.0,81.9,81.875
2025-08-02 02:00:00,0.0,34.38,34.375
2025-08-02 03:00:00,0.0,122.25,122.25
2025-08-02 04:00:00,0.0,13.97,13.96875
2025-08-02 05:00:00,0.12,43.4,43.28625
2025-08-02 06:00:00,2.82,34.66,31.83625
2025-08-02 07:00:00,6.54,40.72,34.17875
2025-08-02 08:00:00,14.46,42.94,28.4775
2025-08-02 09:00:00,22.02,42.34,20.32375
2025-08-02 10:00:00,36.36,41.56,5.202500000000001
2025-08-02 11:00:00,44.1,38.34,-5.756250000000001
2025-08-02 12:00:00,41.34,33.62,-7.715000000000003
2025-08-02 13:00:00,31.2,28.08,-3.1218749999999993
2025-08-02 14:00:00,34.86,22.56,-12.2975
2025-08-02 15:00:00,32.52,15.67,-16.848125000000003
2025-08-02 16:00:00,43.44,9.68,-33.7603125
2025-08-02 17:00:00,16.02,4.85,-11.1684375
2025-08-02 18:00:00,4.08,1.948,-2.1317578125
2025-08-02 19:00:00,0.36,1.969,1.6087500000000001
2025-08-02 20:00:00,0.0,4.035,4.03515625
2025-08-02 21:00:00,0.0,10.45,10.453125
2025-08-02 22:00:00,0.0,23.22,23.21875
2025-08-02 23:00:00,0.0,39.97,39.96875
2025-08-03 00:00:00,0.0,3712.0,3712.0
2025-08-03 01:00:00,0.0,102.56,102.5625
2025-08-03 02:00:00,0.0,-7.6,-7.6015625
2025-08-03 03:00:00,0.0,119.0,119.0
2025-08-03 04:00:00,0.0,14.01,14.0078125
2025-08-03 05:00:00,0.0,38.8,38.8125
2025-08-03 06:00:00,2.22,32.22,29.99875
2025-08-03 07:00:00,5.94,38.03,32.09125
2025-08-03 08:00:00,7.98,41.62,33.644999999999996
2025-08-03 09:00:00,12.66,41.28,28.62125
2025-08-03 10:00:00,26.46,41.0,14.54
2025-08-03 11:00:00,23.34,38.12,14.785
2025-08-03 12:00:00,35.58,34.0,-1.5799999999999983
2025-08-03 13:00:00,30.42,28.77,-1.6543750000000017
2025-08-03 14:00:00,34.5,22.47,-12.03125
2025-08-03 15:00:00,23.04,15.49,-7.547812499999999
2025-08-03 16:00:00,20.04,9.35,-10.6884375
2025-08-03 17:00:00,11.04,4.676,-6.364218749999999
2025-08-03 18:00:00,2.58,0.8633,-1.71671875
2025-08-03 19:00:00,0.18,0.3784,0.19841796875
2025-08-03 20:00:00,0.0,3.047,3.046875
2025-08-03 21:00:00,0.0,9.61,9.609375
2025-08-03 22:00:00,0.0,22.02,22.015625
2025-08-03 23:00:00,0.0,40.5,40.5
2025-08-04 00:00:00,0.0,3820.0,3820.0
2025-08-04 01:00:00,0.0,86.25,86.25
2025-08-04 02:00:00,0.0,41.4,41.40625
2025-08-04 03:00:00,0.0,120.75,120.75
2025-08-04 04:00:00,0.0,14.445,14.4453125
2025-08-04 05:00:00,0.0,43.6,43.59375
2025-08-04 06:00:00,0.66,35.38,34.715
2025-08-04 07:00:00,4.86,40.97,36.10875
2025-08-04 08:00:00,13.62,43.34,29.723750000000003
2025-08-04 09:00:00,19.38,42.88,23.495
2025-08-04 10:00:00,32.58,41.72,9.138750000000002
2025-08-04 11:00:00,23.64,38.62,14.985
2025-08-04 12:00:00,23.7,33.9,10.20625
2025-08-04 13:00:00,18.84,28.55,9.706875
2025-08-04 14:00:00,15.72,22.14,6.420624999999999
2025-08-04 15:00:00,13.2,15.945,2.7453125000000007
2025-08-04 16:00:00,10.62,10.47,-0.15124999999999922
2025-08-04 17:00:00,14.16,5.227,-8.9334375
2025-08-04 18:00:00,4.8,1.969,-2.83125
2025-08-04 19:00:00,0.78,1.606,0.8264453125
2025-08-04 20:00:00,0.0,4.254,4.25390625
2025-08-04 21:00:00,0.0,10.81,10.8125
2025-08-04 22:00:00,0.0,23.17,23.171875
2025-08-04 23:00:00,0.0,39.7,39.6875
2025-08-05 00:00:00,0.0,3706.0,3706.0
2025-08-05 01:00:00,0.0,99.44,99.4375
2025-08-05 02:00:00,0.0,-8.74,-8.7421875
2025-08-05 03:00:00,0.0,122.4,122.375
2025-08-05 04:00:00,0.0,14.05,14.046875
2025-08-05 05:00:00,0.06,38.66,38.59625
2025-08-05 06:00:00,2.46,32.22,29.75875
2025-08-05 07:00:00,7.62,37.8,30.1925
2025-08-05 08:00:00,13.38,41.28,27.901249999999997
2025-08-05 09:00:00,12.42,41.72,29.29875
2025-08-05 10:00:00,26.82,40.94,14.1175
2025-08-05 11:00:00,13.32,38.22,24.89875
2025-08-05 12:00:00,8.82,34.34,25.52375
2025-08-05 13:00:00,22.68,28.47,5.78875
2025-08-05 14:00:00,28.44,22.6,-5.846250000000001
2025-08-05 15:00:00,20.22,15.91,-4.313749999999999
2025-08-05 16:00:00,6.24,9.53,3.29125
2025-08-05 17:00:00,9.66,4.254,-5.40609375
2025-08-05 18:00:00,1.2,1.132,-0.06816406249999996
2025-08-05 19:00:00,0.12,0.631,0.510859375
2025-08-05 20:00:00,0.0,3.146,3.146484375
2025-08-05 21:00:00,0.0,10.305,10.3046875
2025-08-05 22:00:00,0.0,22.33,22.328125
2025-08-05 23:00:00,0.0,40.44,40.4375
2025-08-06 00:00:00,0.0,3810.0,3810.0
2025-08-06 01:00:00,0.0,91.56,91.5625
2025-08-06 02:00:00,0.0,38.28,38.28125
2025-08-06 03:00:00,0.0,118.3,118.3125
2025-08-06 04:00:00,0.0,14.27,14.2734375
2025-08-06 05:00:00,0.06,43.7,43.6275
2025-08-06 06:00:00,3.6,34.78,31.18125
2025-08-06 07:00:00,6.06,41.03,34.97125
2025-08-06 08:00:00,14.76,43.1,28.333750000000002
2025-08-06 09:00:00,15.42,42.9,27.48625
2025-08-06 10:00:00,28.26,41.53,13.271249999999998
2025-08-06 11:00:00,28.02,38.56,10.5425
2025-08-06 12:00:00,15.72,33.56,17.8425
2025-08-06 13:00:00,11.28,28.47,17.18875
2025-08-06 14:00:00,12.18,22.56,10.3825
2025-08-06 15:00:00,13.68,15.47,1.7887500000000003
2025-08-06 16:00:00,8.34,9.72,1.3787500000000001
2025-08-06 17:00:00,7.92,5.293,-2.62703125
2025-08-06 18:00:00,1.92,1.803,-0.11726562499999993
2025-08-06 19:00:00,0.12,1.786,1.6661328125
2025-08-06 20:00:00,0.0,4.242,4.2421875
2025-08-06 21:00:00,0.0,10.62,10.6171875
2025-08-06 22:00:00,0.0,22.8,22.796875
2025-08-06 23:00:00,0.0,39.88,39.875
2025-08-07 00:00:00,0.0,3718.0,3718.0
2025-08-07 01:00:00,0.0,98.9,98.875
2025-08-07 02:00:00,0.0,-4.03,-4.03125
2025-08-07 03:00:00,0.0,121.2,121.1875
2025-08-07 04:00:00,0.0,13.58,13.578125
2025-08-07 05:00:00,0.06,39.78,39.72125
2025-08-07 06:00:00,1.74,32.84,31.10375
2025-08-07 07:00:00,4.74,38.6,33.85375
2025-08-07 08:00:00,10.44,41.8,31.372500000000002
2025-08-07 09:00:00,21.9,42.0,20.1
2025-08-07 10:00:00,33.24,41.3,8.072499999999998
2025-08-07 11:00:00,29.34,38.62,9.285
2025-08-07 12:00:00,35.64,34.38,-1.2650000000000006
2025-08-07 13:00:00,35.1,28.66,-6.443750000000001
2025-08-07 14:00:00,26.22,21.84,-4.376249999999999
2025-08-07 15:00:00,38.64,15.66,-22.98375
2025-08-07 16:00:00,30.06,9.2,-20.856875
2025-08-07 17:00:00,23.88,4.633,-19.2471875
2025-08-07 18:00:00,7.5,1.112,-6.3876953125
2025-08-07 19:00:00,0.24,-0.1162,-0.3562109375
2025-08-07 20:00:00,0.0,3.37,3.369140625
2025-08-07 21:00:00,0.0,9.984,9.984375
2025-08-07 22:00:00,0.0,21.89,21.890625
2025-08-07 23:00:00,0.0,40.47,40.46875
2025-08-08 00:00:00,0.0,3784.0,3784.0
2025-08-08 01:00:00,0.0,93.06,93.0625
2025-08-08 02:00:00,0.0,30.55,30.546875
2025-08-08 03:00:00,0.0,114.75,114.75
2025-08-08 04:00:00,0.0,14.516,14.515625
2025-08-08 05:00:00,0.12,42.66,42.53625
2025-08-08 06:00:00,2.4,34.44,32.0375
2025-08-08 07:00:00,9.12,40.88,31.755000000000003
2025-08-08 08:00:00,14.58,42.78,28.20125
2025-08-08 09:00:00,25.02,42.8,17.7925
2025-08-08 10:00:00,34.8,41.7,6.887500000000003
2025-08-08 11:00:00,38.1,38.8,0.7124999999999986
2025-08-08 12:00:00,31.08,34.22,3.1387500000000017
2025-08-08 13:00:00,36.12,28.42,-7.698124999999997
2025-08-08 14:00:00,28.32,21.78,-6.53875
2025-08-08 15:00:00,23.7,16.16,-7.543749999999999
2025-08-08 16:00:00,14.22,9.52,-4.696562500000001
2025-08-08 17:00:00,11.7,4.96,-6.739062499999999
2025-08-08 18:00:00,2.1,1.62,-0.4798828125000001
2025-08-08 19:00:00,0.06,1.274,1.2144140625
2025-08-08 20:00:00,0.0,4.07,4.0703125
2025-08-08 21:00:00,0.0,10.74,10.7421875
2025-08-08 22:00:00,0.0,23.03,23.03125
2025-08-08 23:00:00,0.0,40.22,40.21875
2025-08-09 00:00:00,0.0,3728.0,3728.0
2025-08-09 01:00:00,0.0,99.9,99.875
2025-08-09 02:00:00,0.0,3.668,3.66796875
2025-08-09 03:00:00,0.0,119.3,119.3125
2025-08-09 04:00:00,0.0,14.21,14.2109375
2025-08-09 05:00:00,0.0,40.38,40.375
2025-08-09 06:00:00,1.56,33.53,31.97125
2025-08-09 07:00:00,7.68,38.94,31.2575
2025-08-09 08:00:00,9.9,41.9,32.00625
2025-08-09 09:00:00,20.34,42.0,21.66
2025-08-09 10:00:00,20.94,40.94,19.9975
2025-08-09 11:00:00,21.18,38.53,17.35125
2025-08-09 12:00:00,18.24,33.84,15.603750000000002
2025-08-09 13:00:00,12.84,28.39,15.550625
2025-08-09 14:00:00,13.92,21.95,8.033125
2025-08-09 15:00:00,8.58,16.05,7.466875
2025-08-09 16:00:00,4.32,9.484,5.164375
2025-08-09 17:00:00,2.16,4.395,2.23453125
2025-08-09 18:00:00,0.12,1.404,1.284296875
2025-08-09 19:00:00,0.0,-0.0166,-0.0166015625
2025-08-09 20:00:00,0.0,3.283,3.283203125
2025-08-09 21:00:00,0.0,9.9,9.8984375
2025-08-09 22:00:00,0.0,22.12,22.125
2025-08-09 23:00:00,0.0,40.53,40.53125
2025-08-10 00:00:00,0.0,3776.0,3776.0
2025-08-10 01:00:00,0.0,90.5,90.5
2025-08-10 02:00:00,0.0,24.88,24.875
2025-08-10 03:00:00,0.0,119.8,119.8125
2025-08-10 04:00:00,0.0,13.68,13.6796875
2025-08-10 05:00:00,0.0,42.34,42.34375
2025-08-10 06:00:00,0.72,34.1,33.37375
2025-08-10 07:00:00,5.64,39.8,34.1725
2025-08-10 08:00:00,1.92,42.53,40.61125
2025-08-10 09:00:00,7.62,42.97,35.34875
2025-08-10 10:00:00,9.54,41.66,32.11625
2025-08-10 11:00:00,6.66,38.03,31.37125
2025-08-10 12:00:00,25.26,34.1,8.833749999999998
2025-08-10 13:00:00,26.28,28.66,2.376249999999999
2025-08-10 14:00:00,27.12,22.5,-4.620000000000001
2025-08-10 15:00:00,28.02,15.96,-12.0590625
2025-08-10 16:00:00,14.1,9.836,-4.2640625
2025-08-10 17:00:00,7.62,5.188,-2.4325
2025-08-10 18:00:00,6.54,1.61,-4.9296484375
2025-08-10 19:00:00,0.06,1.155,1.0952734375
2025-08-10 20:00:00,0.0,3.824,3.82421875
2025-08-10 21:00:00,0.0,10.96,10.9609375
2025-08-10 22:00:00,0.0,22.73,22.734375
2025-08-10 23:00:00,0.0,39.44,39.4375
2025-08-11 00:00:00,0.0,3726.0,3726.0
2025-08-11 01:00:00,0.0,101.06,101.0625
2025-08-11 02:00:00,0.0,2.889,2.888671875
2025-08-11 03:00:00,0.0,117.8,117.8125
2025-08-11 04:00:00,0.0,14.555,14.5546875
2025-08-11 05:00:00,0.0,40.4,40.40625
2025-08-11 06:00:00,1.32,33.47,32.14875
2025-08-11 07:00:00,6.84,38.94,32.0975
2025-08-11 08:00:00,12.18,42.2,30.0075
2025-08-11 09:00:00,25.5,41.7,16.1875
2025-08-11 10:00:00,34.02,41.0,6.979999999999997
2025-08-11 11:00:00,23.76,38.62,14.864999999999998
2025-08-11 12:00:00,21.24,34.16,12.916250000000002
2025-08-11 13:00:00,14.46,28.58,14.118125
2025-08-11 14:00:00,7.32,22.14,14.820625
2025-08-11 15:00:00,5.76,15.51,9.7478125
2025-08-11 16:00:00,4.14,9.414,5.2740625
2025-08-11 17:00:00,1.38,4.688,3.3075
2025-08-11 18:00:00,1.14,1.013,-0.1273046874999999
2025-08-11 19:00:00,0.06,0.548,0.4878515625
2025-08-11 20:00:00,0.0,3.51,3.509765625
2025-08-11 21:00:00,0.0,9.85,9.8515625
2025-08-11 22:00:00,0.0,22.75,22.75
2025-08-11 23:00:00,0.0,40.72,40.71875
2025-08-12 00:00:00,0.0,3780.0,3780.0
2025-08-12 01:00:00,0.0,90.0,90.0
2025-08-12 02:00:00,0.0,27.94,27.9375
2025-08-12 03:00:00,0.0,119.0,119.0
2025-08-12 04:00:00,0.0,13.74,13.7421875
2025-08-12 05:00:00,0.0,42.53,42.53125
2025-08-12 06:00:00,0.3,34.66,34.35625
2025-08-12 07:00:00,2.82,40.3,37.4925
2025-08-12 08:00:00,2.82,42.62,39.805
2025-08-12 09:00:00,1.5,42.53,41.03125
2025-08-12 10:00:00,5.4,41.38,35.975
2025-08-12 11:00:00,11.16,38.56,27.4025
2025-08-12 12:00:00,11.04,34.28,23.24125
2025-08-12 13:00:00,3.24,28.34,25.103749999999998
2025-08-12 14:00:00,5.1,22.08,16.978125
2025-08-12 15:00:00,6.24,16.08,9.838125
2025-08-12 16:00:00,3.6,9.96,6.3609375
2025-08-12 17:00:00,1.38,5.008,3.6278125
2025-08-12 18:00:00,0.78,2.025,1.245390625
2025-08-12 19:00:00,0.0,1.523,1.5234375
2025-08-12 20:00:00,0.0,3.895,3.89453125
2025-08-12 21:00:00,0.0,10.734,10.734375
2025-08-12 22:00:00,0.0,22.6,22.59375
2025-08-12 23:00:00,0.0,39.53,39.53125
2025-08-13 00:00:00,0.0,3726.0,3726.0
2025-08-13 01:00:00,0.0,100.6,100.625
2025-08-13 02:00:00,0.0,2.092,2.091796875
2025-08-13 03:00:00,0.0,118.9,118.875
2025-08-13 04:00:00,0.0,14.74,14.7421875
2025-08-13 05:00:00,0.0,39.88,39.875
2025-08-13 06:00:00,2.04,33.78,31.74125
2025-08-13 07:00:00,4.68,39.0,34.32
2025-08-13 08:00:00,10.86,41.56,30.7025
2025-08-13 09:00:00,21.36,42.16,20.79625
2025-08-13 10:00:00,39.12,41.03,1.9112500000000026
2025-08-13 11:00:00,26.64,38.1,11.45375
2025-08-13 12:00:00,29.64,33.88,4.234999999999999
2025-08-13 13:00:00,41.46,28.81,-12.6475
2025-08-13 14:00:00,38.4,22.05,-16.353125
2025-08-13 15:00:00,40.56,15.35,-25.208437500000002
2025-08-13 16:00:00,30.54,9.51,-21.0321875
2025-08-13 17:00:00,18.0,4.63,-13.37109375
2025-08-13 18:00:00,6.96,1.298,-5.6621484375
2025-08-13 19:00:00,0.06,0.2888,0.228818359375
2025-08-13 20:00:00,0.0,2.955,2.955078125
2025-08-13 21:00:00,0.0,10.13,10.1328125
2025-08-13 22:00:00,0.0,22.48,22.484375
2025-08-13 23:00:00,0.0,40.28,40.28125
2025-08-14 00:00:00,0.0,3780.0,3780.0
2025-08-14 01:00:00,0.0,91.56,91.5625
2025-08-14 02:00:00,0.0,26.34,26.34375
2025-08-14 03:00:00,0.0,114.94,114.9375
2025-08-14 04:00:00,0.0,13.93,13.9296875
2025-08-14 05:00:00,0.06,42.62,42.565
2025-08-14 06:00:00,1.86,35.1,33.23375
2025-08-14 07:00:00,6.36,40.5,34.14
2025-08-14 08:00:00,10.38,43.28,32.90125
2025-08-14 09:00:00,26.7,42.4,15.70625
2025-08-14 10:00:00,38.82,41.8,2.9924999999999997
2025-08-14 11:00:00,41.04,38.34,-2.696249999999999
2025-08-14 12:00:00,31.26,34.25,2.9899999999999984
2025-08-14 13:00:00,41.1,28.81,-12.287500000000001
2025-08-14 14:00:00,38.64,22.14,-16.499375
2025-08-14 15:00:00,42.36,16.11,-26.250625
2025-08-14 16:00:00,30.78,9.56,-21.2175
2025-08-14 17:00:00,20.22,4.773,-15.446562499999999
2025-08-14 18:00:00,6.96,1.527,-5.43265625
2025-08-14 19:00:00,0.12,0.81,0.69005859375
2025-08-14 20:00:00,0.0,3.834,3.833984375
2025-08-14 21:00:00,0.0,10.586,10.5859375
2025-08-14 22:00:00,0.0,22.47,22.46875
2025-08-14 23:00:00,0.0,40.12,40.125
2025-08-15 00:00:00,0.0,3716.0,3716.0
2025-08-15 01:00:00,0.0,102.94,102.9375
